policy,episode_index,seed,episode_seed,level_id,map_file,level_pool_index,final_spt_t10,spt_by_turn,final_stars,final_city_count,final_avg_city_level,turn_first_uncaptured_village_visible,turn_second_city_captured,final_unit_count,organization_researched,turn_organization_researched,forestry_researched,turn_forestry_researched,techs_researched,fruit_harvested_t10,animals_harvested_t10,villages_captured_t10,fog_tiles_cleared_total,total_reward,custom_spt_return,truncated,step_count
ppo_latest,394,436,436,phase1_12x12_pool_072.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_072.csv,72,6.0,"[null, null, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0]",5.0,2.0,2.0,7.0,10.0,4.0,0.0,-1.0,0.0,-1.0,0.0,0.0,3.0,1.0,21.0,26.68,6.0,True,40
oracle_org_only,394,436,436,phase1_12x12_pool_073.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_073.csv,73,7.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,3.0,6.0,3.0,1.0,2.0,0.0,-1.0,1.0,2.0,0.0,1.0,44.0,32.019999999999996,7.0,True,29
ppo_latest,395,437,437,phase1_12x12_pool_075.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_075.csv,75,15.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 10.0, 10.0, 13.0, 15.0, 15.0]",5.0,5.0,2.0,2.0,4.0,7.0,0.0,-1.0,0.0,-1.0,0.0,4.0,4.0,4.0,52.0,108.15999999999998,15.0,True,59
oracle_org_only,395,437,437,phase1_12x12_pool_076.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_076.csv,76,10.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 10.0, 10.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,4.0,5.0,1.0,2.0,0.0,-1.0,1.0,4.0,0.0,2.0,52.0,57.66,10.0,True,39
ppo_latest,396,438,438,phase1_12x12_pool_078.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_078.csv,78,10.0,"[null, null, 4.0, 4.0, 5.0, 5.0, 7.0, 10.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,4.0,9.0,0.0,-1.0,0.0,-1.0,0.0,2.0,2.0,2.0,67.0,72.36,10.0,True,55
oracle_org_only,396,438,438,phase1_12x12_pool_079.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_079.csv,79,13.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 10.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,8.0,1.0,2.0,0.0,-1.0,1.0,6.0,0.0,3.0,51.0,91.57999999999998,13.0,True,57
ppo_latest,397,439,439,phase1_12x12_pool_081.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_081.csv,81,7.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,2.0,5.0,6.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,71.0,52.67999999999999,7.0,True,45
oracle_org_only,397,439,439,phase1_12x12_pool_082.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_082.csv,82,7.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,2.0,4.0,6.0,1.0,2.0,0.0,-1.0,1.0,2.0,0.0,1.0,46.0,41.679999999999986,7.0,True,35
ppo_latest,398,440,440,phase1_12x12_pool_084.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_084.csv,84,8.0,"[null, null, 4.0, 4.0, 4.0, 5.0, 5.0, 7.0, 7.0, 8.0, 8.0]",5.0,2.0,2.5,2.0,5.0,6.0,0.0,-1.0,0.0,-1.0,0.0,3.0,0.0,1.0,51.0,37.07999999999999,8.0,True,48
oracle_org_only,398,440,440,phase1_12x12_pool_085.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_085.csv,85,4.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",5.0,1.0,2.0,-1.0,-1.0,1.0,1.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,True,9
ppo_latest,399,441,441,phase1_12x12_pool_087.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_087.csv,87,11.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 6.0, 6.0, 9.0, 11.0, 11.0]",5.0,4.0,2.0,3.0,6.0,5.0,0.0,-1.0,0.0,-1.0,0.0,3.0,3.0,3.0,40.0,76.19999999999999,11.0,True,46
oracle_org_only,399,441,441,phase1_12x12_pool_088.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_088.csv,88,13.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 11.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,5.0,6.0,1.0,2.0,0.0,-1.0,1.0,3.0,3.0,3.0,62.0,86.95999999999997,13.0,True,51
ppo_latest,400,442,442,phase1_12x12_pool_090.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_090.csv,90,15.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 13.0, 15.0, 15.0]",5.0,5.0,2.0,2.0,4.0,7.0,0.0,-1.0,0.0,-1.0,0.0,2.0,6.0,4.0,49.0,108.42,15.0,True,57
oracle_org_only,400,442,442,phase1_12x12_pool_091.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_091.csv,91,10.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,4.0,9.0,1.0,2.0,0.0,-1.0,1.0,3.0,1.0,2.0,64.0,74.11999999999999,10.0,True,53
ppo_latest,401,443,443,phase1_12x12_pool_093.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_093.csv,93,16.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 11.0, 13.0, 16.0, 16.0, 16.0]",5.0,5.0,2.0,2.0,4.0,7.0,0.0,-1.0,0.0,-1.0,0.0,2.0,6.0,4.0,69.0,113.51999999999995,16.0,True,55
oracle_org_only,401,443,443,phase1_12x12_pool_094.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_094.csv,94,10.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,3.0,6.0,4.0,1.0,2.0,0.0,-1.0,1.0,3.0,1.0,2.0,43.0,59.43999999999999,10.0,True,37
ppo_latest,402,444,444,phase1_12x12_pool_096.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_096.csv,96,7.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,3.0,6.0,6.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,59.0,42.719999999999985,7.0,True,42
oracle_org_only,402,444,444,phase1_12x12_pool_097.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_097.csv,97,4.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",5.0,1.0,2.0,-1.0,-1.0,1.0,1.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,True,9
ppo_latest,403,445,445,phase1_12x12_pool_099.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_099.csv,99,9.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 9.0, 9.0]",5.0,4.0,1.5,6.0,9.0,3.0,0.0,-1.0,0.0,-1.0,0.0,2.0,0.0,3.0,54.0,62.82,9.0,True,32
oracle_org_only,403,445,445,phase1_12x12_pool_100.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_100.csv,100,13.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 10.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,8.0,1.0,2.0,0.0,-1.0,1.0,5.0,1.0,3.0,48.0,91.33999999999999,13.0,True,57
ppo_latest,404,446,446,phase1_12x12_pool_102.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_102.csv,102,14.0,"[null, null, 4.0, 4.0, 5.0, 8.0, 8.0, 11.0, 11.0, 14.0, 14.0]",5.0,4.0,2.25,2.0,5.0,8.0,0.0,-1.0,0.0,-1.0,0.0,5.0,4.0,3.0,64.0,104.61999999999998,14.0,True,62
oracle_org_only,404,446,446,phase1_12x12_pool_103.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_103.csv,103,8.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 8.0, 8.0, 8.0]",5.0,3.0,1.6666666666666667,2.0,5.0,8.0,1.0,2.0,0.0,-1.0,1.0,2.0,0.0,2.0,39.0,61.11999999999999,8.0,True,48
ppo_latest,405,447,447,phase1_12x12_pool_105.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_105.csv,105,13.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 7.0, 10.0, 10.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,5.0,7.0,0.0,-1.0,0.0,-1.0,0.0,6.0,0.0,3.0,57.0,87.55999999999997,13.0,True,52
oracle_org_only,405,447,447,phase1_12x12_pool_106.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_106.csv,106,13.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,5.0,6.0,0.0,-1.0,0.0,-1.0,0.0,1.0,5.0,3.0,45.0,89.1,13.0,True,49
ppo_latest,406,448,448,phase1_12x12_pool_108.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_108.csv,108,12.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 12.0, 12.0, 12.0]",5.0,3.0,2.6666666666666665,2.0,4.0,8.0,0.0,-1.0,0.0,-1.0,0.0,4.0,3.0,2.0,70.0,71.59999999999995,12.0,True,58
oracle_org_only,406,448,448,phase1_12x12_pool_109.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_109.csv,109,7.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,3.0,6.0,3.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,37.0,30.95999999999999,7.0,True,28
ppo_latest,407,449,449,phase1_12x12_pool_111.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_111.csv,111,11.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 10.0, 11.0, 11.0]",5.0,4.0,1.75,2.0,4.0,10.0,0.0,-1.0,0.0,-1.0,0.0,0.0,4.0,3.0,60.0,87.8,11.0,True,57
oracle_org_only,407,449,449,phase1_12x12_pool_112.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_112.csv,112,13.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 13.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,8.0,1.0,2.0,0.0,-1.0,1.0,3.0,3.0,3.0,40.0,92.69999999999997,13.0,True,52
ppo_latest,408,450,450,phase1_12x12_pool_114.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_114.csv,114,13.0,"[null, null, 4.0, 4.0, 4.0, 5.0, 7.0, 10.0, 13.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,5.0,7.0,0.0,-1.0,0.0,-1.0,0.0,4.0,2.0,3.0,79.0,93.38000000000001,13.0,True,52
oracle_org_only,408,450,450,phase1_12x12_pool_115.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_115.csv,115,4.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",5.0,1.0,2.0,8.0,-1.0,3.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,37.0,12.46,4.0,True,20
ppo_latest,409,451,451,phase1_12x12_pool_117.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_117.csv,117,13.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 10.0, 13.0, 13.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,9.0,0.0,-1.0,0.0,-1.0,0.0,1.0,5.0,3.0,67.0,88.85999999999999,13.0,True,56
oracle_org_only,409,451,451,phase1_12x12_pool_118.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_118.csv,118,10.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 8.0, 10.0, 10.0]",5.0,3.0,2.0,5.0,8.0,3.0,1.0,2.0,0.0,-1.0,1.0,3.0,1.0,2.0,42.0,57.359999999999985,10.0,True,32
ppo_latest,410,452,452,phase1_12x12_pool_120.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_120.csv,120,10.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,4.0,9.0,0.0,-1.0,0.0,-1.0,0.0,0.0,4.0,2.0,57.0,59.05999999999999,10.0,True,56
oracle_org_only,410,452,452,phase1_12x12_pool_121.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_121.csv,121,7.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0]",5.0,2.0,2.0,6.0,9.0,3.0,1.0,2.0,0.0,-1.0,1.0,1.0,1.0,1.0,32.0,33.06,7.0,True,27
ppo_latest,411,453,453,phase1_12x12_pool_123.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_123.csv,123,13.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 11.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,6.0,0.0,-1.0,0.0,-1.0,0.0,3.0,3.0,3.0,74.0,86.92000000000002,13.0,True,54
oracle_org_only,411,453,453,phase1_12x12_pool_124.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_124.csv,124,4.0,"[null, null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",5.0,1.0,2.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,8
ppo_latest,412,454,454,phase1_12x12_pool_126.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_126.csv,126,11.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 11.0, 11.0]",5.0,4.0,1.75,3.0,6.0,6.0,0.0,-1.0,0.0,-1.0,0.0,2.0,2.0,3.0,36.0,74.38,11.0,True,44
oracle_org_only,412,454,454,phase1_12x12_pool_127.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_127.csv,127,8.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 8.0, 8.0]",5.0,3.0,1.6666666666666667,3.0,6.0,6.0,0.0,-1.0,0.0,-1.0,0.0,0.0,2.0,2.0,49.0,50.919999999999995,8.0,True,39
ppo_latest,413,455,455,phase1_12x12_pool_001.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_001.csv,1,10.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,4.0,9.0,0.0,-1.0,0.0,-1.0,0.0,1.0,3.0,2.0,61.0,65.38,10.0,True,56
oracle_org_only,413,455,455,phase1_12x12_pool_002.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_002.csv,2,7.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,3.0,6.0,3.0,1.0,2.0,0.0,-1.0,1.0,1.0,1.0,1.0,38.0,31.039999999999992,7.0,True,29
ppo_latest,414,456,456,phase1_12x12_pool_004.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_004.csv,4,8.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 8.0, 8.0]",5.0,3.0,1.6666666666666667,3.0,6.0,7.0,0.0,-1.0,0.0,-1.0,0.0,0.0,2.0,2.0,37.0,51.96,8.0,True,42
oracle_org_only,414,456,456,phase1_12x12_pool_005.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_005.csv,5,13.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 11.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,5.0,6.0,1.0,2.0,0.0,-1.0,1.0,5.0,1.0,3.0,48.0,85.83999999999997,13.0,True,46
ppo_latest,415,457,457,phase1_12x12_pool_007.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_007.csv,7,10.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,3.0,6.0,7.0,0.0,-1.0,0.0,-1.0,0.0,1.0,3.0,2.0,50.0,68.99999999999999,10.0,True,45
oracle_org_only,415,457,457,phase1_12x12_pool_008.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_008.csv,8,4.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",5.0,1.0,2.0,-1.0,-1.0,1.0,1.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,True,9
ppo_latest,416,458,458,phase1_12x12_pool_010.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_010.csv,10,8.0,"[null, null, 4.0, 4.0, 4.0, 5.0, 5.0, 8.0, 8.0, 8.0, 8.0]",5.0,3.0,1.6666666666666667,2.0,5.0,8.0,0.0,-1.0,0.0,-1.0,0.0,0.0,2.0,2.0,59.0,63.71999999999999,8.0,True,49
oracle_org_only,416,458,458,phase1_12x12_pool_011.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_011.csv,11,10.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 10.0, 10.0]",5.0,3.0,2.0,4.0,7.0,4.0,1.0,2.0,0.0,-1.0,1.0,3.0,1.0,2.0,37.0,56.959999999999994,10.0,True,35
ppo_latest,417,459,459,phase1_12x12_pool_013.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_013.csv,13,10.0,"[null, null, 4.0, 4.0, 5.0, 7.0, 7.0, 10.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,4.0,9.0,0.0,-1.0,0.0,-1.0,0.0,3.0,1.0,2.0,77.0,60.65999999999998,10.0,True,58
oracle_org_only,417,459,459,phase1_12x12_pool_014.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_014.csv,14,10.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,4.0,8.0,0.0,-1.0,0.0,-1.0,0.0,1.0,3.0,2.0,58.0,73.64,10.0,True,50
ppo_latest,418,460,460,phase1_12x12_pool_016.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_016.csv,16,14.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 10.0, 10.0, 10.0, 14.0, 14.0]",5.0,5.0,1.8,2.0,4.0,9.0,0.0,-1.0,0.0,-1.0,0.0,1.0,5.0,4.0,57.0,103.55999999999999,14.0,True,60
oracle_org_only,418,460,460,phase1_12x12_pool_017.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_017.csv,17,10.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 10.0, 10.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,4.0,8.0,1.0,2.0,0.0,-1.0,1.0,3.0,1.0,2.0,48.0,69.84,10.0,True,49
ppo_latest,419,461,461,phase1_12x12_pool_019.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_019.csv,19,7.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,3.0,6.0,6.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,43.0,31.439999999999994,7.0,True,41
oracle_org_only,419,461,461,phase1_12x12_pool_020.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_020.csv,20,13.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 10.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,8.0,1.0,2.0,0.0,-1.0,1.0,5.0,1.0,3.0,48.0,87.33999999999997,13.0,True,53
ppo_latest,420,462,462,phase1_12x12_pool_022.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_022.csv,22,10.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 10.0, 10.0]",5.0,3.0,2.0,4.0,7.0,5.0,0.0,-1.0,0.0,-1.0,0.0,2.0,2.0,2.0,43.0,59.93999999999999,10.0,True,41
oracle_org_only,420,462,462,phase1_12x12_pool_023.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_023.csv,23,13.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 10.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,8.0,1.0,2.0,0.0,-1.0,1.0,3.0,3.0,3.0,42.0,88.35999999999997,13.0,True,54
ppo_latest,421,463,463,phase1_12x12_pool_025.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_025.csv,25,10.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,4.0,7.0,5.0,0.0,-1.0,0.0,-1.0,0.0,2.0,2.0,2.0,55.0,65.89999999999999,10.0,True,38
oracle_org_only,421,463,463,phase1_12x12_pool_026.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_026.csv,26,7.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,2.0,5.0,5.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,40.0,41.699999999999996,7.0,True,34
ppo_latest,422,464,464,phase1_12x12_pool_028.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_028.csv,28,10.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 10.0]",5.0,3.0,2.0,3.0,6.0,7.0,0.0,-1.0,0.0,-1.0,0.0,2.0,2.0,2.0,46.0,70.67999999999999,10.0,True,45
oracle_org_only,422,464,464,phase1_12x12_pool_029.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_029.csv,29,4.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",5.0,1.0,2.0,-1.0,-1.0,1.0,1.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,True,9
ppo_latest,423,465,465,phase1_12x12_pool_031.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_031.csv,31,7.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,4.0,7.0,6.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,51.0,33.07999999999999,7.0,True,39
oracle_org_only,423,465,465,phase1_12x12_pool_032.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_032.csv,32,13.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 7.0, 10.0, 10.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,5.0,7.0,1.0,2.0,0.0,-1.0,1.0,6.0,0.0,3.0,39.0,87.61999999999999,13.0,True,49
ppo_latest,424,466,466,phase1_12x12_pool_034.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_034.csv,34,13.0,"[null, null, 4.0, 4.0, 5.0, 7.0, 7.0, 11.0, 13.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,8.0,0.0,-1.0,0.0,-1.0,0.0,3.0,3.0,3.0,60.0,92.29999999999995,13.0,True,58
oracle_org_only,424,466,466,phase1_12x12_pool_035.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_035.csv,35,7.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,3.0,6.0,5.0,1.0,2.0,0.0,-1.0,1.0,2.0,0.0,1.0,53.0,35.739999999999995,7.0,True,33
ppo_latest,425,467,467,phase1_12x12_pool_037.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_037.csv,37,7.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,5.0,8.0,5.0,0.0,-1.0,0.0,-1.0,0.0,2.0,0.0,1.0,40.0,31.699999999999996,7.0,True,36
oracle_org_only,425,467,467,phase1_12x12_pool_038.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_038.csv,38,10.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 10.0, 10.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,5.0,4.0,1.0,2.0,0.0,-1.0,1.0,3.0,1.0,2.0,43.0,57.93999999999999,10.0,True,36
ppo_latest,426,468,468,phase1_12x12_pool_040.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_040.csv,40,15.0,"[null, null, 4.0, 4.0, 5.0, 8.0, 8.0, 8.0, 12.0, 15.0, 15.0]",5.0,5.0,2.0,2.0,5.0,7.0,0.0,-1.0,0.0,-1.0,0.0,2.0,4.0,4.0,59.0,115.22,15.0,True,58
